game_id,white_player,black_player,winning_player,move_list
9GnAbs77,ritutoshniwal,The_Annihilator9,ritutoshniwal,d4 Nf6 Nf3 e6 e3 Nc6 c3 d5 Bd3 g6 Nbd2 Bd6 O-O Bf8 Qe2 Bg7 e4 dxe4 Nxe4 Nxe4 Qxe4 O-O Bg5 Qd7 Qe3 f5 Bh6 Bxh6 Qxh6 Qg7 Qxg7+ Kxg7 Rfe1 Re8 Bc4 Kf6 Re2 Na5 Bd3 Bd7 Ne5 Bc6 b4 b6 bxa5 Bd5 a6 c5 c4 Be4 Bxe4 fxe4 Rxe4 cxd4 Nd7+ Ke7 Rxd4 Red8 Rad1 Rac8 Ne5 Rf8 Rd7+ Kf6 Ng4+ Kg5 h3 Rxc4 Rxa7 h5 Ne3 Ra4 Rd2 Rc8 Rd6 Rxa2 Rxb6 Rc1+ Kh2 h4 Rb5+ Kf4 Rf7+ Ke4 Rb4+ Ke5 Rxh4 Raa1 a7 Rc8 Nc4+ Kd5 Nb6+
OIhKXi2X,ritutoshniwal,SubhangManiV,ritutoshniwal,d4 d5 Nf3 Nc6 e3 Nf6 c3 e6 Bd3 Bd6 Nbd2 O-O O-O Be7 Qe2 Qd6 e4 dxe4 Nxe4 Nxe4 Qxe4 g6 Bh6 Re8 Ng5 Qd8 h4 Na5 Qf3 c6 Qxf7+ Kh8 Qxh7#
mB01sShf,ritutoshniwal,aaravsaini,ritutoshniwal,d4 d5 Nf3 Nf6 e3 e6 c3 Ne4 Bd3 Nxf2 Kxf2 e5 Nxe5
PvOAYN59,ritutoshniwal,AshankUk,ritutoshniwal,d4 d5 Nf3 Nc6 e3 Nf6 c3 e6 Bd3 Bd6 Nbd2 e5 dxe5 Bxe5 Nxe5 Nxe5 Bc2 Nfg4 h3 Nf6 O-O O-O Nf3 Nxf3+ Qxf3 Ne4 Bxe4 dxe4 Qxe4 Bd7 Qxb7 Rb8 Qxa7 Ra8 Qd4 Bf5 Bd2 Bd3 Rfd1 Qxd4 exd4 Bc2 Re1 Bf5 Re7 Rfe8 Rxc7 Re6 a3 Rae8 d5 Rb6 b4 Re2 Ra7 Rxd2 Ra8+ Rb8 Rxb8+ Bc8 Rxc8#
0MZYwSM4,Sido1990,ritutoshniwal,Sido1990,e4 c5 f4 Nc6 Nf3 d6 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6 e5 dxe5 Qxd8+ Kxd8 fxe5 Nd7 e6 fxe6 Bb5 a6 Bxd7 Bxd7 O-O Kc7 Bf4+ Kb6 Nd2 Bc6 a4 h6 a5+ Kb5 c4+ Kc5 b4+ Kxb4 Rab1+ Kc5 Ne4+ Bxe4 Rbe1 Bf5 g4 Kc6 gxf5 exf5 Re6+ Kd7 Rfe1 g5 R6e5 gxf4 Rd1+ Ke8 Rxf5 Rg8+ Kf2 Bg7 Rxf4 Rd8 Re1 Rf8 Rxf8+ Kxf8 Re3 Rd2+ Ke1 h5 Rf3+ Kg8 Kxd2 e5 Kd3 e4+ Kxe4 Kh7 Kd5 Kh6 Kd6 Kg6 Kc7 Be5+ Kxb7 Bxh2 Kxa6 Bb8 c5 Be5 c6 h4 Kb7
hccAukvg,ritutoshniwal,Sido1990,Sido1990,d4 c5 Nf3 cxd4 Nxd4 Nc6 Nxc6 bxc6 Nc3 Ba6 Bf4 d6 Bg3 e5 e3 Nf6 Bxa6 Be7 Be2 Qb6 Rb1 Qc7 O-O h5 h3 Ng4 Bxg4 hxg4 Qxg4 g5 f4 f5 Qxf5 g4 Qxg4 Qb6 Rfe1 Kd8 fxe5 Kc7 exd6+ Bxd6 Bxd6+ Kxd6 Qd4+ Kc7 Qxb6+ Kxb6 Ne4 Rae8 Nc3 Re5 e4 Reh5 g3 Rg8 Kf2 Rxh3 g4 Rh2+ Ke3 Rxc2 Rbc1 Rxb2 Rb1 Rxb1 Rxb1+ Kc7 Ne2 Rxg4 Nf4 Rg3+ Kd4 Ra3 Ke5 Rxa2 Kf5 Rf2 Kg4 a5 Kf5 a4 Ke5 a3 Kd4 a2
uYTgCX7m,Muckolow,ritutoshniwal,Muckolow,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6 Nc3 Nf6 Be3 g6 f3 Bg7 Qd2 O-O O-O-O e5 Kb1 Ne8 h4 a5 h5 a4 hxg6 fxg6 Bh6 a3 Bxg7 Kxg7 Qh6+ Kf7 Qxh7+ Ng7 Bc4+ Kf6 Nd5+ Kf7 Nb6+ Ke7 Nxa8 Be6 Qxg7+ Bf7 Bxf7 Rxf7 Qxg6 Qxa8 Qxd6+ Ke8 Rh8+ Rf8 Qxf8#
mMXfenYI,Dynastes,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6 f3 g6 Be3 Bg7 Qd2 O-O O-O-O e5 Nb3 Ne8 g4 f6 h4 a5 h5 a4 Na1 g5 f4 exf4 Bd4 h6 Bc4+ Kh8 Rde1 Nxd4 e5 dxe5 Nd5 Nc7 c3 Nxd5 Bxd5 Qxd5 cxd4 Qxd4 Qxd4 exd4 Rd1 Bxg4 Rxd4 Bf5 Rhd1 Rfd8 Rd7 Rxd7 Rxd7 Bxd7 Kc2 Bf5+ Kc1 Rd8 Nc2 Rc8 Kd2 Rc7 Nd4 Rc6 Nxf5 Rd6+ Ke2 Rd5 Kf3 Rc5 Nd6 Rc3+
CKSNYtol,BoFoi,ritutoshniwal,BoFoi,e4 c5 Nf3 Nc6 Bc4 d6 O-O Nf6 a4 g6 b3 Bg7 Bb2 O-O d3 e6 d4 cxd4 Nxd4 Nxd4 Bxd4 d5 exd5 exd5 Bb5 Bd7 Nc3 a6 Be2 Bf5 Bf3 Rc8 Bxf6 Bxf6 Nxd5 Bxa1 Qxa1 Be6 Nf6+ Kg7 Ne8+ Kg8 Qg7#
h3Z55OCv,ritutoshniwal,newriserh,ritutoshniwal,d4 e5 dxe5 Nc6 Nf3 f6 exf6 Nxf6 e3 Bd6 Bc4 Ne5 Nxe5 Bxe5 Nc3 c6 O-O d5 Bb3 O-O Ne2 Be6 Ng3 Bxg3 fxg3 Qe7 c3 c5 Qf3 c4 Bc2 b5 e4 Bg4 Qe3 Nxe4 Bxe4 Rxf1+ Kxf1 Qxe4 Qxe4 dxe4 Bf4 Rf8 Ke1 h6 Be3 g5 Kd2 Rd8+ Kc2 Rd3 Bd2 e3 Be1 e2 b3 Kf7 bxc4 bxc4 a4 a5 Bd2 Ke6 Re1 Kd5 Be3 Rxe3 Kd2 Ke4 Rxe2
MkP2zFtU,ritutoshniwal,sneaky1,ritutoshniwal,d4 d6 Nf3 Nd7 Bf4 e6 e3 Ne7 c4 h6 Nc3 g5 Bg3 b6 e4 Bb7 d5 e5 Nd2 Ng6 Be2 Be7 O-O Nf4 f3 Ng6 Nb3 Bc8 Qd3 Nf4 Bxf4 gxf4 g3 Rg8 g4 Bh4 Nd2 Nc5 Qc2 Qg5 b4 h5 bxc5 hxg4 fxg4 Bxg4 Nf3 Qh5 Nxh4 Bxe2+ Ng2 Bxf1 Rxf1 Qg5 Rf3 O-O-O Rh3 f3 Rxf3 Rg6 Qe2 Rdg8 Rf2 Qh4 cxd6 cxd6 c5 Qh3 Nb5 Rxg2+ Rxg2 Rxg2+ Qxg2 Qxg2+ Kxg2 Kd8 h4 Ke7 Kg3 f6 Kg4 Kf7 h5 Kg7 Kf5 Kh6 Nxd6 Kxh5 Nc8 a6 Nxb6 a5 Nd7
HatkmVv5,ritutoshniwal,donizzy38,donizzy38,d4 e6 Nf3 d5 Bf4 Nf6 e3 c5 Bd3 c4 Be2 Nc6 b3 Bd6 bxc4 dxc4 Bxc4 Bxf4 exf4 O-O Ne5 Nxe5 fxe5 Nd7 O-O a6 Bb3 b5 Nc3 Bb7 a4 bxa4 Bxa4 f6 exf6 Nxf6 Qe2 Nd5 Nxd5 Qxd5 Bb3 Qxg2#
97jeU9zG,sasabeh,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nxc6 bxc6 Nc3 Nf6 Bd3 g6 Bg5 Bg7 O-O Kf8 f4 e5 fxe5 dxe5 Qe2 Be6 Na4 c5 Nxc5 Qb6 Be3 Qxb2 Nxe6+ fxe6 Bc4 Qa3 Qd2 Kf7 Bxe6+ Kxe6 Rab1 Rhd8 Qb4 Qxb4 Rxb4 Rab8 Ra4 Rb7 Ra6+ Ke7 Rb1 Rxb1+ Kf2 Rb2 Kg3 Rb7 Rxf6 Rg8 Bg5 Bxf6 Bxf6+ Kxf6 h4 Rb2 h5 gxh5+ Kh4 Rxc2 Kxh5 Rd2
EW1nAWiA,Pragyan_Mishra-2005,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 Nc6 g3 d6 Bg2 Bg4 h3 Bh5 g4 Bg6 d3 Nf6 Nc3 e5 Be3 Be7 Nd2 O-O O-O a6 f4 exf4 Bxf4 Nd4 Nf3 d5 Nxd4 cxd4 Nxd5 Nxd5 exd5 Bd6 Bxd6 Qxd6 c3 dxc3 bxc3 Qb6+ Kh1 Qc7 c4 Rac8 Rb1 Rb8 Qd2 Qd7 Rfd1 b5 cxb5 Rxb5 Rxb5 Qxb5 Rc1 Qxd3 Qxd3 Bxd3 d6 Rd8 Rd1 Bb5 Kg1 Kf8 Bf1 f6 Bxb5 axb5 Rd5 Kf7 Rxb5 Rxd6 Ra5 Rb6 a4 Rb1+ Kf2 Ra1 Kg3 Kg6 Kh4 h6 Kg3 Ra3+ Kg2 Kf7 Ra6 Kg6 a5 Ra2+ Kg3 Ra3+ Kg2 Ra2+ Kg3 Ra1 Kf2 Ra2+ Kg3
yi5LYZ28,ritutoshniwal,keke17,ritutoshniwal,d4 d5 Nf3 Nc6 e3 g6 Bd3 Bg7 c4 Nf6 Nc3 dxc4 Bxc4 O-O O-O a6 Bb3 Na5 e4 Nxb3 Qxb3 Bg4 e5 Bxf3 exf6 exf6 gxf3 Qd6 Ne4 Qc6 Ng3 h5 Be3 h4 Ne2 Qd6 Bf4 Qe6 Nc3 g5 Bg3 Qh3 Rfe1 hxg3 fxg3 Kh7 Qc2+ Kh6 Ne4 Rh8 Nc3 f5 g4
eTZCAvMV,ritutoshniwal,arpitaneja,ritutoshniwal,d4 d5 Nf3 c6 Bf4 e6 e3 Nf6 c4 Nbd7 Bd3 Be7 Nc3 O-O O-O dxc4 Bxc4 a6 Bb3 b5 a4 Bb7 axb5 cxb5 Ne5 Nb6 Ne2 Nc4 Bxc4 bxc4 Nxc4 Qd5 f3 Qxc4 e4 Rad8 e5 Nd5 b3 Qb4 Bd2 Qb6 Nc3 Qxd4+ Kh1 Nxc3 Bxc3 Qxc3 Qc1 Qxe5 Qb1 Bf6 g3 Qh5 g4 Qh3 Qc2 Bxf3+ Qg2
t3qPw2Kh,zikman347,ritutoshniwal,ritutoshniwal,e4 c5 Bc4 Nc6 d3 d6 Nc3 Nf6 Bg5 g6 Bxf6 exf6 Nf3 Bg7 O-O O-O h3 Be6 Bxe6 fxe6 Nh2 f5 exf5 exf5 Re1 Nd4 Ne2 Nxe2+ Rxe2 Bxb2 Rb1 Bg7 Qd2 Rb8 Rbe1 Qf6 Re6 Qf7 Rxd6 Rfe8 Rxe8+ Rxe8 c4 Bd4 Nf3 Qe7 Rd5 Qe2 Qxe2 Rxe2 Rd7 Rxa2 Rxb7 a5 Ra7 a4 Ra5 a3 Ra4 Ra1+ Kh2 a2 Ng5 h6 Ne6 Kf7 Nxd4 cxd4 c5 Ke7 c6 Kd6 Rxd4+ Kc7 Ra4 Kxc6 d4 Re1 Rxa2 Re5 Rd2 Kd5 f3 Re3 f4 Rc3 g3 Rc4 h4 Rxd4 Rxd4+ Kxd4 Kh3 Ke4
TxtYrnHC,Knightduel,ritutoshniwal,Knightduel,e4 c5 Bc4 Nc6 Qh5 e6 Nc3 Nf6 Qf3 Be7 d3 Ne5 Qe3 Nxc4 dxc4 O-O Nf3 Re8 O-O d5 exd5 exd5 cxd5 Nxd5 Nxd5 Qxd5 Qd3 Qxd3 cxd3 Bf5 Ne5 Bf6 f4 Bxe5 fxe5 Bxd3 Be3 b6 Rfd1 Bg6 Rd7 Rxe5 Bf2 a5 Rad1 Rb8 Rd8+ Re8 Rxb8 Rxb8 Rd6 h6 Rc6 Be4 h3 Bd3 Rd6 Bb5 Rd2 Kh7 Be1 c4 Rc2 Rd8 Bc3 Rc8 Kh2 Rd8 b3 Rd3 bxc4 Bxc4 Bd4 Rxd4 Re2 Re4 Rxe4 Bd3 Rd4 Bg6 Rd6 f6 Rxb6 Kg8 Ra6 Kh7 Rxa5 Kg8 Ra3 Kh7 Re3 Kg8 Re7 Kh7 a4
SfhzzlwW,ritutoshniwal,FadiFortuna,ritutoshniwal,d4 d6 Nf3 Nf6 Bg5 h6 Bxf6 gxf6 e3 e5 c4 e4 Nfd2 f5 Be2 Be6 O-O Bg7 Nc3 f6 Qb3 b6 d5 Bd7 Nb5 Na6 a4 Nc5 Qc3 O-O b4 Nb7 Nb3 h5 c5 bxc5 bxc5 Nxc5 Nxc5 dxc5 Qxc5 Bxb5 axb5 Rf7 Bxh5 Kh7 Bxf7 Bf8 Qc6 Qe7 Be6 Qg7 Bxf5+ Kg8 Qd7 Qxd7 Bxd7 Bc5 Bc6 Rc8 Ra6 Rd8 Rc1 Ba3 Rc3 Be7 h3 Rd6 Kh2 Bd8 Bb7 Be7 Rxd6 Bxd6+ g3 Be5 Kg2 Bxc3 f4 Ba5 Kf2 Bb6 Ke2 Bxe3 Bc6 f5 Kxe3 Kf7 Ke2 Kf6 Kd2
sy6KKUVl,Tanav2020,ritutoshniwal,ritutoshniwal,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nxe5 Qe7 Nf3 Qxe4+ Qe2 Qxe2+ Kxe2 Bg4 Nc3 Bb4 Na4 Nd7 d3 Ne5 Bf4 Nxf3 gxf3 Bd7 Be5 O-O-O Bxg7 Rde8+ Kf1 Rhg8 Rg1 Bh3+ Rg2 Bxg2+ Kxg2 Rxg7+ Kh3 Re2 c3 Bd6 Rd1 Rxf2 Re1 Rxh2#
eI7r2cKf,dhyan_donthi,ritutoshniwal,ritutoshniwal,e4 e5 Qf3 Nf6 Bb5 Bc5 Qf5 Qe7 d4 Bxd4 c3 Bb6 Bg5 a6 Bxf6 Qxf6 Bc4 Qxf5 exf5 d6 Nf3 Bxf5 Nh4 Bg6 Nxg6 fxg6 Nd2 Rf8 Ne4 Nc6 Be6 Nd8 Bd5 h6 h4 Bc5 Nxc5 dxc5 b4 cxb4 cxb4 Nf7 Bxf7+ Rxf7 Rd1 Rd8 Rxd8+ Kxd8 O-O Rf5 Rd1+ Kc8 g4 Rf4 g5 hxg5 hxg5 Rg4+ Kf1 Rxg5 Rd5 c6 Rd6 Kc7 Rd3 Rg4 Rg3 Rxg3 fxg3 Kd6 g4 Kd5 Kg2 e4 Kf2 Kd4 g5 Kd3 Ke1 Kc4 a3 Kb3 b5 axb5 Kf2 Kxa3 Ke3 b4 Kxe4 b3 Kd3 Ka2 Kd2 b2 Kc2 b1=Q+ Kc3
oSkfUSlg,ritutoshniwal,ruchitoshniwal1,ruchitoshniwal1,d4 d5
B5ZzFp8u,anduril-01,ritutoshniwal,ritutoshniwal,e4 c5 Nf3 d6 Bc4 Nc6 O-O Nf6 Re1 Bg4 d3 Ne5 Nbd2 Nxc4 dxc4 Qd7 b3 e5 Bb2 Be7 Nf1 Qc6 Bc1 Nxe4 h3 Bh5 Ne3 Ng5 Nxg5 Bxd1 Rxd1 Bxg5 Nd5 Bxc1 Raxc1 h5 Re1 f6 f4 Rc8 fxe5 fxe5 Rf1 Rf8 Rfe1 b5 Rcd1 bxc4 bxc4 Qa6 Re4 Qxa2 Rd3 Qxc2 Rde3 Qc1+ Kh2 Rf2 Rg3 Qc2 Rxg7 Qxe4 Kg1 Qe1+ Kh2 Kf8 Rg5 Qd2 Rg6 Rb8 Nc7 Qf4+ Kh1 Rb1#
lx4jaBGl,Augusto-111,ritutoshniwal,ritutoshniwal,c4 c5 Nc3 Nf6 b3 g6 Bb2 Bg7 Qc2 O-O Nf3 d6 e3 Nc6 d4 Bg4 O-O-O Bxf3 gxf3 cxd4 exd4 Nh5 Be2 Nxd4 Rdg1 Nxc2
bwwj3zOp,ritutoshniwal,Stepanmd,Stepanmd,d4 c6 Nf3 d5 e3 f6 Bd3 Bg4 h3 Bh5 Nbd2 g5 Be2 e6 Nh2 Bg6 Bh5 a5 Bxg6+ hxg6 Ng4 Bd6 c4 Na6 c5 Bc7 e4 b5 cxb6 Bxb6 exd5 exd5 Qe2+ Qe7 Qxe7+ Kxe7 Nf3 Kf7 O-O Ne7 Re1 Nb4 Re2 Nd3 b3 Nf5 Be3 Rae8 Rd1 Nxe3 Rxe3 Nf4 Rxe8 Rxe8 Ne3 Re4 Kh2 Nh5 Rc1 Bxd4 Nxd4 Rxd4 Rxc6 Nf4 Rc7+ Ke6 Ra7 Rd2 Ra6+ Ke5 Ng4+ Kd4 Rxa5 f5 Ra4+ Kc3 Ne3 Rxf2 Ra5 d4 Rc5+ Kd3 Nd5 Rxg2+ Kh1 Rxa2 Nxf4+ gxf4 Rc6 g5 Rg6 g4 hxg4 fxg4 Rxg4 Ke4 Kg1 d3 Rg2 Rxg2+ Kxg2 Ke3 Kf1 f3 Ke1 f2+ Kf1 d2 b4 d1=Q+ Kg2 Qf3+ Kf1 Qh1#
G1Hh9Qji,ritutoshniwal,Charizma,ritutoshniwal,d4 d5 Nf3 Bf5 e3 e6 c4 c6 Nc3 h6 Be2 Nf6 O-O Be7 Bd3 Bxd3 Qxd3 O-O Re1 Re8 e4 dxe4 Nxe4 Nxe4 Qxe4 Qc7 Bf4 Bd6 Bxd6 Qxd6 c5 Qc7 Ne5 Nd7 Qf4 Nxe5 Qxe5 a5 Qxc7
VjC93WXf,jimmyconcierto,ritutoshniwal,ritutoshniwal,e4 c5 c3 Nc6 d4 cxd4 cxd4 d6 Bb5 Bd7 d5 Ne5 Bxd7+ Qxd7 f3 Nf6 Nc3 g6 Be3 Bg7 Nge2 Nc4 Bf2 Nxb2 Qb3 Nd3+ Kd2 Nxf2 Rhf1 N2xe4+ Nxe4 Nxe4+ fxe4 Bxa1
JlVNGMwc,ritutoshniwal,hawamedh,hawamedh,d4 Nf6 Nf3 g6 e3 Bg7 c4 O-O Nc3 d6 Be2 Na6 a3 c5 d5 e6 e4 Qa5 Bd2 exd5 Nxd5 Qd8 Bg5 h6 Bxf6 Bxf6 Nxf6+ Qxf6 Qd2 Re8 Bd3 Nc7 Rb1 Ne6 Qxh6 Nf4 Bc2 d5 e5 Nxg2+ Kf1 Qxf3 Bxg6 fxg6 Qxg6+ Kf8 Qxg2 Qd3+ Ke1 Rxe5+
1swsN0pM,PuppyBoy,ritutoshniwal,PuppyBoy,Nc3 d5 Nf3 Nc6 d3 e5 e3 Bg4 Qe2 Nf6 Bd2 Bd6 O-O-O O-O h3 Bh5 g4 Bg6 Nh4 d4 Nb5 dxe3 fxe3 h6 Nxg6 fxg6 Nxd6 cxd6 Qe1 g5 Bg2 Rc8 h4 gxh4 Rxh4 a6 e4 Nd4 c3 Nc6 Bxh6 gxh6 Rxh6 Nxg4 Qg3 Qd7 Bh3 Rf4 Rg6+ Kf8 Bxg4 Rxg4 Rxg4 Ne7 Rg1 Rc6 Rh1 Kf7 Rh6 Rb6 Rg7+ Ke8 Rh8+ Ng8 Rhxg8#
jQIN7xNb,ruchitoshniwal1,ritutoshniwal,ritutoshniwal,d4 d5 Nf3 Nf6 Bg5 e6 e3 Bd6 c4 c6 Nc3 Nbd7 cxd5 exd5 Bd3 O-O O-O Be7 Qc2 h6 Bh4 Nb6 Rfe1 Nfd7 Bxe7 Qxe7 e4 dxe4 Rxe4 Qf6 Rae1 c5 dxc5 Nxc5 Re8 Nxd3 Qxd3 Bf5 Rxf8+ Rxf8 Qe3 Nc4 Qe2 Nd6 h3 Re8 Qd2 Rxe1+ Qxe1 Nc4 Qe2 Nd6 Qd2 Ne4 Nxe4 Bxe4 Qc3 Qxc3 bxc3 Bxf3 gxf3 Kf8 Kf1 Ke7 Ke2 Kd6 Kd3 Kc5 a3 a6 f4 Kb5 Kd4 Ka4 Kc5 Kxa3 Kb6 Kb3 Kxb7 Kxc3 Kxa6 Kd4 Kb6 Ke4 Kc6 Kxf4 Kd7 Kf3 Ke7 f5 Kf7 g5 Kg6 Kxf2 Kxh6 f4 Kxg5 f3 h4 Kg3 h5 f2 h6 f1=Q h7 Qc1+ Kg6 Qc6+ Kf7 Qc7+ Kg6 Qd6+ Kf7 Qd5+ Kg6 Qe4+ Kf7 Qd5+ Kg6 Qe4+ Kg7 Qg4+ Kf7 Qh5+ Kg7 Qg5+ Kf7 Qh6 Kg8 Qg5+ Kf8 Qh6+ Kg8 Qg6+ Kh8 Qg5
88gcggcd,Anshul01chess,ritutoshniwal,Anshul01chess,e4 e5 Nf3 Nc6 Bc4 Bc5 h4 Nf6 Ng5 O-O Bb3 h6 Nh3 d6 d3 Bd7 f4 exf4 Bxf4 Bxh3 Rxh3 a6 Rh1 Nd4 Na3 Ba7 Qd2 c5 O-O-O Qe7 Qf2 Rac8 Qg3 Rfe8 Bxh6 Qe5 Qxg7#
VwxKpNAY,ritutoshniwal,ANONYMOUS,ritutoshniwal,d4 d5 Nf3 Nf6 e3 e6 Bd3 Nh5 Ne5 f6 Qxh5+ g6 Nxg6 hxg6 Qxh8 Nd7 Qh7 Bb4+ c3 Bc5 Bxg6+ Kf8 Qf7#
mcjuLaTl,ANONYMOUS,ritutoshniwal,ritutoshniwal,d4 d5 e3 Nf6 Nf3 Bg4 h3 Bh5 g4 Bg6 Nc3 Ne4 Bd3 e6 Bb5+ c6 Ba4 b5 Bb3 a5 Ne2 a4 c3 axb3 axb3 Rxa1 b4 Nd7 b3 Bd6 c4 bxc4 bxc4 dxc4 h4 Qb8 Qd2 Nxd2 Kxd2 Qxb4+ Kd1 Ra2 h5 Bc2#
2BZAlKPn,Avyadave,ritutoshniwal,Avyadave,e4 e5 Nc3 Nc6 Nf3 Nf6 g3 Bc5 Bg2 d6 O-O Bd7 b3 Bg4 Bb2 Bxf3 Qxf3 O-O Qd3 Qd7 Nb5 Qe6 Nxc7 Qe7 Nxa8 Rxa8 Bc3 d5 exd5 Nxd5 Qxd5 Bb6 Rfe1 a6 Rxe5 Nxe5 Bxe5 Qg5 Qd6 Bd8 Re1 Qg6 Qd5 Qh6 Bd4 Qxd2 Re8#
JksMRZHy,ritutoshniwal,ANONYMOUS,ritutoshniwal,e4 e5 Nc3 Qg5 a3 a5 Bc4 Na6 b3 b5 Be2 Bb7 g3 O-O-O Nf3 Qe7 d3 Re8 Nxe5 Qxe5 Be3 Qxc3+ Qd2 Qxd2+ Kxd2 Bd6 Bf4 Bxf4+ gxf4 Re6 b4 Nh6 Bf1 Nxb4 axb4 Rd8 Rxa5 Ng4 Kd1 Nxf2+ Kd2 Nxh1 Rxb5 Nf2 f5 Ree8 Bg2 Re6 fxe6 Re8 exf7 g5 fxe8=Q#
AcuNzTxf,Dracoyin,ritutoshniwal,Dracoyin,e4 c5 f4 Nc6 a3 e6 Nf3 d5 d3 dxe4 Ne5 exd3 Nxd3 Nf6 Nc3 Bd6 Qf3 e5 Bd2 Qe7 O-O-O e4 Nxe4 Nxe4 Ne5 Nxd2 Kxd2 Nxe5 fxe5 Bxe5 Bb5+ Bd7 Bxd7+ Qxd7+ Kc1 Qb5 Rhg1 Qxb2+ Kd2 Rd8+ Ke2 Qxc2+ Ke3 Bd4+ Kf4 O-O Rgf1 Rd6 Qd3 Rf6+ Kg3 Qxd3+ Rxd3 Be5+ Kh3 Rxf1 g3 Rh1 Re3 Re8 Kg2 h6 Kxh1 c4 Kg2 f6 g4 Rc8 g5 c3 Re2 c2 Re1 c1=Q Rxc1
a1j8tHeq,Joderputa87_2,ritutoshniwal,Joderputa87_2,c3 d5 e3 Nf6 d4 e6 h3 c5 g4 cxd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 O-O Nc3
NbIgMJsp,ritutoshniwal,alram1992,alram1992,d4 Nf6 Nf3 g6 Bg5 Bg7 Bxf6 Bxf6 e3 O-O c4 d6 Bd3 Bd7 O-O a6 Nc3 b5 cxb5 axb5 Bxb5 c6 Bc4 d5 Bb3 Be6 e4 Na6 exd5 cxd5 Re1 Nb4 a3 Nc6 Qc2 Bf5 Qd2 e6 Ne5 Nxe5 dxe5 Bg5 f4 Bh4 g3 Be7 Nb5 Rb8 Nd4 Bh3 Bc2 Bc5 b4 Bxd4+ Qxd4 Rc8 Bb3 Rc4 Bxc4 dxc4 Qxd8 Rxd8 Red1 Re8 Rac1 Rf8 Rxc4 Kg7 Rc7 Re8 Rdd7 Rf8 Re7 Bf5 a4 Bd3 a5 Ba6 Ra7 Bb5 a6 Bxa6 Rab7 Bxb7
NNzKomzF,jasonhunt38,ritutoshniwal,jasonhunt38,d4 d5 e3 Nf6 a3 e6 h3 c5 Nc3 Nc6 dxc5 Bxc5 Nf3 O-O Bd2 Bd6 Bb5 e5 Bxc6 bxc6 Qe2 e4 Nd4 Qb6 Na4 Qa6 b3 Qxe2+ Kxe2 c5 Nb5 Ba6 c4 dxc4 bxc4 Rab8 Nxd6 Rfd8 Nb5 Bxb5 cxb5 Rxb5 Rab1 Rxb1 Rxb1 Nd5 Rb7 c4 Rxa7 c3 Bxc3 Nxc3+ Nxc3 Rc8 Kd2
HWSbMJXl,ritutoshniwal,ManjunathReddy,ManjunathReddy,d4 e5 Nf3 e4 Nfd2 d5 e3 Bd6 c4 c6 Nc3 h6 Be2 Nf6 O-O h5 f3 a6 fxe4 Bxh2+ Kxh2 Ng4+ Bxg4 hxg4+ Kg1 Qh4 exd5 g3 Qh5 Rxh5 Nf3 Qh1#
JdaCLSGe,ritutoshniwal,its_vikee,ritutoshniwal,d4 Nf6 Nf3 e6 e3 d5 Bd3 Nc6 Nbd2 Bd6 c3 a6 Qe2 Bd7 O-O h6 a3 b5 b4 e5 dxe5 Nxe5 Nxe5 Bxe5 e4 Bxc3 exd5+ Qe7 Qxe7+ Kxe7 Re1+ Kd8 Rb1 Nxd5 Be4 c6 Rd1 Kc7 Nf3 Nf6 Bf4+ Kb7 Bc2 Rad8 Be5 Bxe5 Nxe5 Be6 Rdc1 Rd2 Bb3 Bxb3 Rxb3 Ne4 Rf3 Rhd8 Rxf7+ Kb6 Rxc6#
cv53q2Mr,its_vikee,ritutoshniwal,its_vikee,d4 d5 Bf4 Nf6 e3 c5 Nf3 e6 Bb5+ Bd7 Bxd7+ Nbxd7 O-O Nb6 c3 Nc4 Nfd2 Nxb2 Qb3 Nd3 Qxb7 Nxf4 Qc6+ Nd7 exf4 Qc8 Qxc8+ Rxc8 Re1 cxd4 cxd4 Bb4 f5 Rc6 fxe6 Rxe6 Rxe6+ fxe6 Nf3 O-O a3 Ba5 Nbd2 Bxd2 Nxd2 Nf6 f3 Rc8 a4 Rc2 Nb3 Nh5 a5 Nf4 g3 Nh3+ Kh1 Rf2 f4 Kf7 Nc5 Rd2 Re1 Rxd4 Kg2 Rc4 Nxe6
ARDKe910,TroyanRises,ritutoshniwal,TroyanRises,d4 d5 c4 Nf6 Nc3 e6 Bg5 Bd6 e3 c6 Nf3 Nbd7 Be2 O-O c5 Bc7 b4 Qe7 a4 a6 b5 cxb5 axb5 a5 b6 Bb8 Nb5 e5 O-O exd4 exd4 h6 Bh4 Re8 Bd3 Qe6 Bg3 Bxg3 fxg3
